country-p,country,condition,year,media_vct,num,phase,alpha3,continent
Netherlands-3,Netherlands,Breast Cancer,2014,0,0,3,NLD,EU
Netherlands-3,Netherlands,Breast Cancer,2015,0,0,3,NLD,EU
Netherlands-3,Netherlands,Breast Cancer,2016,1644.0,1,3,NLD,EU
Netherlands-3,Netherlands,Breast Cancer,2017,2288.0,2,3,NLD,EU
Netherlands-3,Netherlands,Breast Cancer,2018,1700.0,2,3,NLD,EU
Netherlands-3,Netherlands,Breast Cancer,2019,1868.0,3,3,NLD,EU
Netherlands-3,Netherlands,Lung Cancer,2010,0,0,3,NLD,EU
Netherlands-3,Netherlands,Lung Cancer,2011,0,0,3,NLD,EU
Netherlands-3,Netherlands,Lung Cancer,2012,0,0,3,NLD,EU
Netherlands-3,Netherlands,Lung Cancer,2013,1127.0,1,3,NLD,EU
Netherlands-3,Netherlands,Lung Cancer,2014,1219.0,1,3,NLD,EU
Netherlands-3,Netherlands,Lung Cancer,2015,1311.0,1,3,NLD,EU
Netherlands-3,Netherlands,Lung Cancer,2016,2029.6666666666667,3,3,NLD,EU
Netherlands-3,Netherlands,Lung Cancer,2017,0,0,3,NLD,EU
Netherlands-3,Netherlands,Lung Cancer,2018,0,0,3,NLD,EU
Netherlands-3,Netherlands,Lung Cancer,2019,1765.0,1,3,NLD,EU
Netherlands-3,Netherlands,Melanoma,2010,0,0,3,NLD,EU
Netherlands-3,Netherlands,Melanoma,2011,0,0,3,NLD,EU
Netherlands-3,Netherlands,Melanoma,2012,0,0,3,NLD,EU
Netherlands-3,Netherlands,Melanoma,2013,0,0,3,NLD,EU
Netherlands-3,Netherlands,Melanoma,2014,0,0,3,NLD,EU
Netherlands-3,Netherlands,Melanoma,2015,2007.0,1,3,NLD,EU
Netherlands-3,Netherlands,Melanoma,2016,914.0,1,3,NLD,EU
Netherlands-3,Netherlands,Melanoma,2017,0,0,3,NLD,EU
Netherlands-3,Netherlands,Melanoma,2018,0,0,3,NLD,EU
Netherlands-3,Netherlands,Melanoma,2019,2463.6666666666665,3,3,NLD,EU
Netherlands-3,Netherlands,Prostate Cancer,2010,0,0,3,NLD,EU
Netherlands-3,Netherlands,Prostate Cancer,2011,0,0,3,NLD,EU
Netherlands-3,Netherlands,Prostate Cancer,2012,0,0,3,NLD,EU
Netherlands-3,Netherlands,Prostate Cancer,2013,0,0,3,NLD,EU
Netherlands-3,Netherlands,Prostate Cancer,2014,1308.0,1,3,NLD,EU
Netherlands-3,Netherlands,Prostate Cancer,2015,1307.5,2,3,NLD,EU
Netherlands-3,Netherlands,Prostate Cancer,2016,1932.0,1,3,NLD,EU
Netherlands-3,Netherlands,Prostate Cancer,2017,2209.0,1,3,NLD,EU
Netherlands-3,Netherlands,Prostate Cancer,2018,0,0,3,NLD,EU
Netherlands-3,Netherlands,Prostate Cancer,2019,3075.0,1,3,NLD,EU
Poland-1,Poland,Breast Cancer,2010,0,0,1,POL,EU
Poland-1,Poland,Breast Cancer,2011,0,0,1,POL,EU
Poland-1,Poland,Breast Cancer,2012,0,0,1,POL,EU
Poland-1,Poland,Breast Cancer,2013,0,0,1,POL,EU
Poland-1,Poland,Breast Cancer,2014,0,0,1,POL,EU
Poland-1,Poland,Breast Cancer,2015,0,0,1,POL,EU
Poland-1,Poland,Breast Cancer,2016,0,0,1,POL,EU
Poland-1,Poland,Breast Cancer,2017,0,0,1,POL,EU
Poland-1,Poland,Breast Cancer,2018,0,0,1,POL,EU
Poland-1,Poland,Breast Cancer,2019,0,0,1,POL,EU
Poland-1,Poland,Lung Cancer,2010,0,0,1,POL,EU
Poland-1,Poland,Lung Cancer,2011,0,0,1,POL,EU
Poland-1,Poland,Lung Cancer,2012,0,0,1,POL,EU
Poland-1,Poland,Lung Cancer,2013,898.5,2,1,POL,EU
Poland-1,Poland,Lung Cancer,2014,0,0,1,POL,EU
Poland-1,Poland,Lung Cancer,2015,0,0,1,POL,EU
Poland-1,Poland,Lung Cancer,2016,0,0,1,POL,EU
Poland-1,Poland,Lung Cancer,2017,2055.0,1,1,POL,EU
Poland-1,Poland,Lung Cancer,2018,0,0,1,POL,EU
Poland-1,Poland,Lung Cancer,2019,1337.0,1,1,POL,EU
Poland-1,Poland,Melanoma,2010,0,0,1,POL,EU
Poland-1,Poland,Melanoma,2011,0,0,1,POL,EU
Poland-1,Poland,Melanoma,2012,0,0,1,POL,EU
Poland-1,Poland,Melanoma,2013,0,0,1,POL,EU
Poland-1,Poland,Melanoma,2014,0,0,1,POL,EU
Poland-1,Poland,Melanoma,2015,0,0,1,POL,EU
Poland-1,Poland,Melanoma,2016,2363.0,1,1,POL,EU
Poland-1,Poland,Melanoma,2017,0,0,1,POL,EU
Poland-1,Poland,Melanoma,2018,0,0,1,POL,EU
Poland-1,Poland,Melanoma,2019,0,0,1,POL,EU
Poland-1,Poland,Prostate Cancer,2010,0,0,1,POL,EU
Poland-1,Poland,Prostate Cancer,2011,0,0,1,POL,EU
Poland-1,Poland,Prostate Cancer,2012,0,0,1,POL,EU
Poland-1,Poland,Prostate Cancer,2013,1126.0,1,1,POL,EU
Poland-1,Poland,Prostate Cancer,2014,0,0,1,POL,EU
Poland-1,Poland,Prostate Cancer,2015,0,0,1,POL,EU
Poland-1,Poland,Prostate Cancer,2016,0,0,1,POL,EU
Poland-1,Poland,Prostate Cancer,2017,0,0,1,POL,EU
Poland-1,Poland,Prostate Cancer,2018,0,0,1,POL,EU
Poland-1,Poland,Prostate Cancer,2019,0,0,1,POL,EU
Poland-2,Poland,Breast Cancer,2010,0,0,2,POL,EU
Poland-2,Poland,Breast Cancer,2011,0,0,2,POL,EU
Poland-2,Poland,Breast Cancer,2012,0,0,2,POL,EU
Poland-2,Poland,Breast Cancer,2013,0,0,2,POL,EU
Poland-2,Poland,Breast Cancer,2014,0,0,2,POL,EU
Poland-2,Poland,Breast Cancer,2015,0,0,2,POL,EU
Poland-2,Poland,Breast Cancer,2016,0,0,2,POL,EU
Poland-2,Poland,Breast Cancer,2017,1232.5,2,2,POL,EU
Poland-2,Poland,Breast Cancer,2018,2541.0,1,2,POL,EU
Poland-2,Poland,Breast Cancer,2019,2937.0,1,2,POL,EU
Poland-2,Poland,Lung Cancer,2010,0,0,2,POL,EU
Poland-2,Poland,Lung Cancer,2011,0,0,2,POL,EU
Poland-2,Poland,Lung Cancer,2012,680.0,3,2,POL,EU
Poland-2,Poland,Lung Cancer,2013,842.6666666666666,3,2,POL,EU
Poland-2,Poland,Lung Cancer,2014,598.0,3,2,POL,EU
Poland-2,Poland,Lung Cancer,2015,1468.0,1,2,POL,EU
Poland-2,Poland,Lung Cancer,2016,1169.0,1,2,POL,EU
Poland-2,Poland,Lung Cancer,2017,1616.5,4,2,POL,EU
Poland-2,Poland,Lung Cancer,2018,1351.0,3,2,POL,EU
Poland-2,Poland,Lung Cancer,2019,1262.5,2,2,POL,EU
Poland-2,Poland,Melanoma,2010,0,0,2,POL,EU
Poland-2,Poland,Melanoma,2011,0,0,2,POL,EU
Poland-2,Poland,Melanoma,2012,0,0,2,POL,EU
Poland-2,Poland,Melanoma,2013,0,0,2,POL,EU
Poland-2,Poland,Melanoma,2014,0,0,2,POL,EU
Poland-2,Poland,Melanoma,2015,0,0,2,POL,EU
Poland-2,Poland,Melanoma,2016,0,0,2,POL,EU
Poland-2,Poland,Melanoma,2017,0,0,2,POL,EU
Poland-2,Poland,Melanoma,2018,0,0,2,POL,EU
Poland-2,Poland,Melanoma,2019,1347.0,2,2,POL,EU
Poland-2,Poland,Prostate Cancer,2010,0,0,2,POL,EU
Poland-2,Poland,Prostate Cancer,2011,0,0,2,POL,EU
Poland-2,Poland,Prostate Cancer,2012,0,0,2,POL,EU
Poland-2,Poland,Prostate Cancer,2013,903.0,3,2,POL,EU
Poland-2,Poland,Prostate Cancer,2014,1187.0,1,2,POL,EU
Poland-2,Poland,Prostate Cancer,2015,0,0,2,POL,EU
Poland-2,Poland,Prostate Cancer,2016,0,0,2,POL,EU
Poland-2,Poland,Prostate Cancer,2017,0,0,2,POL,EU
Poland-2,Poland,Prostate Cancer,2018,0,0,2,POL,EU
Poland-2,Poland,Prostate Cancer,2019,0,0,2,POL,EU
Poland-3,Poland,Breast Cancer,2010,0,0,3,POL,EU
Poland-3,Poland,Breast Cancer,2011,0,0,3,POL,EU
Poland-3,Poland,Breast Cancer,2012,610.0,1,3,POL,EU
Poland-3,Poland,Breast Cancer,2013,0,0,3,POL,EU
Poland-3,Poland,Breast Cancer,2014,0,0,3,POL,EU
Poland-3,Poland,Breast Cancer,2015,0,0,3,POL,EU
Poland-3,Poland,Breast Cancer,2016,1157.5,2,3,POL,EU
Poland-3,Poland,Breast Cancer,2017,2059.5,2,3,POL,EU
Poland-3,Poland,Breast Cancer,2018,2453.0,1,3,POL,EU
Poland-3,Poland,Breast Cancer,2019,1231.0,2,3,POL,EU
Poland-3,Poland,Lung Cancer,2010,0,0,3,POL,EU
Poland-3,Poland,Lung Cancer,2011,0,0,3,POL,EU
Poland-3,Poland,Lung Cancer,2012,0,0,3,POL,EU
Poland-3,Poland,Lung Cancer,2013,1142.0,2,3,POL,EU
Poland-3,Poland,Lung Cancer,2014,0,0,3,POL,EU
Poland-3,Poland,Lung Cancer,2015,1371.0,4,3,POL,EU
Poland-3,Poland,Lung Cancer,2016,1956.0,3,3,POL,EU
Poland-3,Poland,Lung Cancer,2017,0,0,3,POL,EU
Poland-3,Poland,Lung Cancer,2018,1046.0,3,3,POL,EU
Poland-3,Poland,Lung Cancer,2019,1765.0,1,3,POL,EU
Poland-3,Poland,Melanoma,2010,0,0,3,POL,EU
Poland-3,Poland,Melanoma,2011,0,0,3,POL,EU
Poland-3,Poland,Melanoma,2012,0,0,3,POL,EU
Poland-3,Poland,Melanoma,2013,0,0,3,POL,EU
Poland-3,Poland,Melanoma,2014,0,0,3,POL,EU
Poland-3,Poland,Melanoma,2015,0,0,3,POL,EU
Poland-3,Poland,Melanoma,2016,2216.0,1,3,POL,EU
Poland-3,Poland,Melanoma,2017,0,0,3,POL,EU
Poland-3,Poland,Melanoma,2018,0,0,3,POL,EU
Poland-3,Poland,Melanoma,2019,2516.0,1,3,POL,EU
Poland-3,Poland,Prostate Cancer,2010,0,0,3,POL,EU
Poland-3,Poland,Prostate Cancer,2011,0,0,3,POL,EU
Poland-3,Poland,Prostate Cancer,2012,0,0,3,POL,EU
Poland-3,Poland,Prostate Cancer,2013,273.0,1,3,POL,EU
Poland-3,Poland,Prostate Cancer,2014,1461.0,1,3,POL,EU
Poland-3,Poland,Prostate Cancer,2015,0,0,3,POL,EU
Poland-3,Poland,Prostate Cancer,2016,1932.0,1,3,POL,EU
Poland-3,Poland,Prostate Cancer,2017,2209.0,1,3,POL,EU
Poland-3,Poland,Prostate Cancer,2018,2505.0,2,3,POL,EU
Poland-3,Poland,Prostate Cancer,2019,3075.0,1,3,POL,EU
Portugal-1,Portugal,Breast Cancer,2010,0,0,1,PRT,EU
Portugal-1,Portugal,Breast Cancer,2011,0,0,1,PRT,EU
Portugal-1,Portugal,Breast Cancer,2012,0,0,1,PRT,EU
Portugal-1,Portugal,Breast Cancer,2013,0,0,1,PRT,EU
Portugal-1,Portugal,Breast Cancer,2014,0,0,1,PRT,EU
Portugal-1,Portugal,Breast Cancer,2015,0,0,1,PRT,EU
Portugal-1,Portugal,Breast Cancer,2016,0,0,1,PRT,EU
Portugal-1,Portugal,Breast Cancer,2017,0,0,1,PRT,EU
Portugal-1,Portugal,Breast Cancer,2018,0,0,1,PRT,EU
Portugal-1,Portugal,Breast Cancer,2019,0,0,1,PRT,EU
Portugal-1,Portugal,Lung Cancer,2010,0,0,1,PRT,EU
Portugal-1,Portugal,Lung Cancer,2011,0,0,1,PRT,EU
Portugal-1,Portugal,Lung Cancer,2012,0,0,1,PRT,EU
Portugal-1,Portugal,Lung Cancer,2013,0,0,1,PRT,EU
Portugal-1,Portugal,Lung Cancer,2014,0,0,1,PRT,EU
Portugal-1,Portugal,Lung Cancer,2015,0,0,1,PRT,EU
Portugal-1,Portugal,Lung Cancer,2016,0,0,1,PRT,EU
Portugal-1,Portugal,Lung Cancer,2017,0,0,1,PRT,EU
Portugal-1,Portugal,Lung Cancer,2018,0,0,1,PRT,EU
Portugal-1,Portugal,Lung Cancer,2019,0,0,1,PRT,EU
Portugal-1,Portugal,Melanoma,2010,0,0,1,PRT,EU
Portugal-1,Portugal,Melanoma,2011,0,0,1,PRT,EU
Portugal-1,Portugal,Melanoma,2012,0,0,1,PRT,EU
Portugal-1,Portugal,Melanoma,2013,0,0,1,PRT,EU
Portugal-1,Portugal,Melanoma,2014,304.0,1,1,PRT,EU
Portugal-1,Portugal,Melanoma,2015,0,0,1,PRT,EU
Portugal-1,Portugal,Melanoma,2016,0,0,1,PRT,EU
Portugal-1,Portugal,Melanoma,2017,0,0,1,PRT,EU
Portugal-1,Portugal,Melanoma,2018,0,0,1,PRT,EU
Portugal-1,Portugal,Melanoma,2019,0,0,1,PRT,EU
Portugal-1,Portugal,Prostate Cancer,2010,0,0,1,PRT,EU
Portugal-1,Portugal,Prostate Cancer,2011,0,0,1,PRT,EU
Portugal-1,Portugal,Prostate Cancer,2012,0,0,1,PRT,EU
Portugal-1,Portugal,Prostate Cancer,2013,0,0,1,PRT,EU
Portugal-1,Portugal,Prostate Cancer,2014,0,0,1,PRT,EU
Portugal-1,Portugal,Prostate Cancer,2015,0,0,1,PRT,EU
Portugal-1,Portugal,Prostate Cancer,2016,0,0,1,PRT,EU
Portugal-1,Portugal,Prostate Cancer,2017,0,0,1,PRT,EU
Portugal-1,Portugal,Prostate Cancer,2018,0,0,1,PRT,EU
Portugal-1,Portugal,Prostate Cancer,2019,0,0,1,PRT,EU
Portugal-2,Portugal,Breast Cancer,2010,0,0,2,PRT,EU
Portugal-2,Portugal,Breast Cancer,2011,0,0,2,PRT,EU
Portugal-2,Portugal,Breast Cancer,2012,0,0,2,PRT,EU
Portugal-2,Portugal,Breast Cancer,2013,0,0,2,PRT,EU
Portugal-2,Portugal,Breast Cancer,2014,0,0,2,PRT,EU
Portugal-2,Portugal,Breast Cancer,2015,1034.0,1,2,PRT,EU
Portugal-2,Portugal,Breast Cancer,2016,1128.0,1,2,PRT,EU
Portugal-2,Portugal,Breast Cancer,2017,874.5,2,2,PRT,EU
Portugal-2,Portugal,Breast Cancer,2018,0,0,2,PRT,EU
Portugal-2,Portugal,Breast Cancer,2019,0,0,2,PRT,EU
Portugal-2,Portugal,Lung Cancer,2010,0,0,2,PRT,EU
Portugal-2,Portugal,Lung Cancer,2011,0,0,2,PRT,EU
Portugal-2,Portugal,Lung Cancer,2012,0,0,2,PRT,EU
Portugal-2,Portugal,Lung Cancer,2013,0,0,2,PRT,EU
Portugal-2,Portugal,Lung Cancer,2014,0,0,2,PRT,EU
Portugal-2,Portugal,Lung Cancer,2015,0,0,2,PRT,EU
Portugal-2,Portugal,Lung Cancer,2016,0,0,2,PRT,EU
Portugal-2,Portugal,Lung Cancer,2017,2374.0,1,2,PRT,EU
Portugal-2,Portugal,Lung Cancer,2018,0,0,2,PRT,EU
Portugal-2,Portugal,Lung Cancer,2019,0,0,2,PRT,EU
Portugal-2,Portugal,Melanoma,2010,0,0,2,PRT,EU
Portugal-2,Portugal,Melanoma,2011,0,0,2,PRT,EU
Portugal-2,Portugal,Melanoma,2012,0,0,2,PRT,EU
Portugal-2,Portugal,Melanoma,2013,0,0,2,PRT,EU
Portugal-2,Portugal,Melanoma,2014,0,0,2,PRT,EU
Portugal-2,Portugal,Melanoma,2015,0,0,2,PRT,EU
Portugal-2,Portugal,Melanoma,2016,0,0,2,PRT,EU
Portugal-2,Portugal,Melanoma,2017,0,0,2,PRT,EU
Portugal-2,Portugal,Melanoma,2018,0,0,2,PRT,EU
Portugal-2,Portugal,Melanoma,2019,1564.0,1,2,PRT,EU
Portugal-2,Portugal,Prostate Cancer,2010,0,0,2,PRT,EU
Portugal-2,Portugal,Prostate Cancer,2011,0,0,2,PRT,EU
Portugal-2,Portugal,Prostate Cancer,2012,0,0,2,PRT,EU
Portugal-2,Portugal,Prostate Cancer,2013,0,0,2,PRT,EU
Portugal-2,Portugal,Prostate Cancer,2014,0,0,2,PRT,EU
Portugal-2,Portugal,Prostate Cancer,2015,0,0,2,PRT,EU
Portugal-2,Portugal,Prostate Cancer,2016,0,0,2,PRT,EU
Portugal-2,Portugal,Prostate Cancer,2017,0,0,2,PRT,EU
Portugal-2,Portugal,Prostate Cancer,2018,0,0,2,PRT,EU
Portugal-2,Portugal,Prostate Cancer,2019,0,0,2,PRT,EU
Portugal-3,Portugal,Breast Cancer,2010,0,0,3,PRT,EU
Portugal-3,Portugal,Breast Cancer,2011,0,0,3,PRT,EU
Portugal-3,Portugal,Breast Cancer,2012,0,0,3,PRT,EU
Portugal-3,Portugal,Breast Cancer,2013,0,0,3,PRT,EU
Portugal-3,Portugal,Breast Cancer,2014,0,0,3,PRT,EU
Portugal-3,Portugal,Breast Cancer,2015,0,0,3,PRT,EU
Portugal-3,Portugal,Breast Cancer,2016,1128.0,1,3,PRT,EU
Portugal-3,Portugal,Breast Cancer,2017,0,0,3,PRT,EU
Portugal-3,Portugal,Breast Cancer,2018,0,0,3,PRT,EU
Portugal-3,Portugal,Breast Cancer,2019,1231.0,2,3,PRT,EU
Portugal-3,Portugal,Lung Cancer,2010,0,0,3,PRT,EU
Portugal-3,Portugal,Lung Cancer,2011,0,0,3,PRT,EU
Portugal-3,Portugal,Lung Cancer,2012,0,0,3,PRT,EU
Portugal-3,Portugal,Lung Cancer,2013,0,0,3,PRT,EU
Portugal-3,Portugal,Lung Cancer,2014,0,0,3,PRT,EU
Portugal-3,Portugal,Lung Cancer,2015,0,0,3,PRT,EU
Portugal-3,Portugal,Lung Cancer,2016,0,0,3,PRT,EU
Portugal-3,Portugal,Lung Cancer,2017,0,0,3,PRT,EU
Portugal-3,Portugal,Lung Cancer,2018,1014.0,1,3,PRT,EU
Portugal-3,Portugal,Lung Cancer,2019,1765.0,1,3,PRT,EU
Portugal-3,Portugal,Melanoma,2010,0,0,3,PRT,EU
Portugal-3,Portugal,Melanoma,2011,0,0,3,PRT,EU
Portugal-3,Portugal,Melanoma,2012,0,0,3,PRT,EU
Portugal-3,Portugal,Melanoma,2013,0,0,3,PRT,EU
Portugal-3,Portugal,Melanoma,2014,0,0,3,PRT,EU
Portugal-3,Portugal,Melanoma,2015,0,0,3,PRT,EU
Portugal-3,Portugal,Melanoma,2016,0,0,3,PRT,EU
Portugal-3,Portugal,Melanoma,2017,0,0,3,PRT,EU
Portugal-3,Portugal,Melanoma,2018,0,0,3,PRT,EU
Portugal-3,Portugal,Melanoma,2019,0,0,3,PRT,EU
Portugal-3,Portugal,Prostate Cancer,2010,0,0,3,PRT,EU
Portugal-3,Portugal,Prostate Cancer,2011,0,0,3,PRT,EU
Portugal-3,Portugal,Prostate Cancer,2012,0,0,3,PRT,EU
Portugal-3,Portugal,Prostate Cancer,2013,0,0,3,PRT,EU
Portugal-3,Portugal,Prostate Cancer,2014,1461.0,1,3,PRT,EU
Portugal-3,Portugal,Prostate Cancer,2015,0,0,3,PRT,EU
Portugal-3,Portugal,Prostate Cancer,2016,0,0,3,PRT,EU
Portugal-3,Portugal,Prostate Cancer,2017,0,0,3,PRT,EU
Portugal-3,Portugal,Prostate Cancer,2018,2557.0,1,3,PRT,EU
Portugal-3,Portugal,Prostate Cancer,2019,0,0,3,PRT,EU
Spain-1,Spain,Breast Cancer,2010,0,0,1,ESP,EU
Spain-1,Spain,Breast Cancer,2011,0,0,1,ESP,EU
Spain-1,Spain,Breast Cancer,2012,577.5,2,1,ESP,EU
Spain-1,Spain,Breast Cancer,2013,1035.0,1,1,ESP,EU
Spain-1,Spain,Breast Cancer,2014,730.0,7,1,ESP,EU
Spain-1,Spain,Breast Cancer,2015,1187.3333333333333,3,1,ESP,EU
Spain-1,Spain,Breast Cancer,2016,1330.75,8,1,ESP,EU
Spain-1,Spain,Breast Cancer,2017,1600.0,2,1,ESP,EU
Spain-1,Spain,Breast Cancer,2018,1131.125,8,1,ESP,EU
Spain-1,Spain,Breast Cancer,2019,1983.0,2,1,ESP,EU
Spain-1,Spain,Lung Cancer,2010,0,0,1,ESP,EU
Spain-1,Spain,Lung Cancer,2011,0,0,1,ESP,EU
Spain-1,Spain,Lung Cancer,2012,0,0,1,ESP,EU
Spain-1,Spain,Lung Cancer,2013,0,0,1,ESP,EU
Spain-1,Spain,Lung Cancer,2014,875.3333333333334,3,1,ESP,EU
Spain-1,Spain,Lung Cancer,2015,1309.0,2,1,ESP,EU
Spain-1,Spain,Lung Cancer,2016,1519.5,8,1,ESP,EU
Spain-1,Spain,Lung Cancer,2017,1421.0,4,1,ESP,EU
Spain-1,Spain,Lung Cancer,2018,1200.0,2,1,ESP,EU
Spain-1,Spain,Lung Cancer,2019,1427.3333333333333,6,1,ESP,EU
Spain-1,Spain,Melanoma,2010,0,0,1,ESP,EU
Spain-1,Spain,Melanoma,2011,0,0,1,ESP,EU
Spain-1,Spain,Melanoma,2012,0,0,1,ESP,EU
Spain-1,Spain,Melanoma,2013,0,0,1,ESP,EU
Spain-1,Spain,Melanoma,2014,730.3333333333334,3,1,ESP,EU
Spain-1,Spain,Melanoma,2015,1431.0,1,1,ESP,EU
Spain-1,Spain,Melanoma,2016,0,0,1,ESP,EU
Spain-1,Spain,Melanoma,2017,1566.0,1,1,ESP,EU
Spain-1,Spain,Melanoma,2018,2008.5,2,1,ESP,EU
Spain-1,Spain,Melanoma,2019,0,0,1,ESP,EU
Spain-1,Spain,Prostate Cancer,2010,0,0,1,ESP,EU
Spain-1,Spain,Prostate Cancer,2011,0,0,1,ESP,EU
Spain-1,Spain,Prostate Cancer,2012,0,0,1,ESP,EU
Spain-1,Spain,Prostate Cancer,2013,0,0,1,ESP,EU
Spain-1,Spain,Prostate Cancer,2014,866.5,2,1,ESP,EU
Spain-1,Spain,Prostate Cancer,2015,1033.0,1,1,ESP,EU
Spain-1,Spain,Prostate Cancer,2016,0,0,1,ESP,EU
Spain-1,Spain,Prostate Cancer,2017,0,0,1,ESP,EU
Spain-1,Spain,Prostate Cancer,2018,0,0,1,ESP,EU
Spain-1,Spain,Prostate Cancer,2019,0,0,1,ESP,EU
Spain-2,Spain,Breast Cancer,2010,0,0,2,ESP,EU
Spain-2,Spain,Breast Cancer,2011,0,0,2,ESP,EU
Spain-2,Spain,Breast Cancer,2012,1019.0,2,2,ESP,EU
Spain-2,Spain,Breast Cancer,2013,814.25,4,2,ESP,EU
Spain-2,Spain,Breast Cancer,2014,1105.6666666666667,3,2,ESP,EU
Spain-2,Spain,Breast Cancer,2015,1045.7142857142858,7,2,ESP,EU
Spain-2,Spain,Breast Cancer,2016,1668.2857142857142,7,2,ESP,EU
Spain-2,Spain,Breast Cancer,2017,1245.2857142857142,7,2,ESP,EU
Spain-2,Spain,Breast Cancer,2018,1435.0,9,2,ESP,EU
Spain-2,Spain,Breast Cancer,2019,2559.25,4,2,ESP,EU
Spain-2,Spain,Lung Cancer,2010,0,0,2,ESP,EU
Spain-2,Spain,Lung Cancer,2011,579.0,1,2,ESP,EU
Spain-2,Spain,Lung Cancer,2012,670.0,1,2,ESP,EU
Spain-2,Spain,Lung Cancer,2013,731.0,1,2,ESP,EU
Spain-2,Spain,Lung Cancer,2014,1171.75,4,2,ESP,EU
Spain-2,Spain,Lung Cancer,2015,1187.25,4,2,ESP,EU
Spain-2,Spain,Lung Cancer,2016,1720.0,4,2,ESP,EU
Spain-2,Spain,Lung Cancer,2017,1440.75,4,2,ESP,EU
Spain-2,Spain,Lung Cancer,2018,1650.2,5,2,ESP,EU
Spain-2,Spain,Lung Cancer,2019,1367.2,10,2,ESP,EU
Spain-2,Spain,Melanoma,2010,0,0,2,ESP,EU
Spain-2,Spain,Melanoma,2011,0,0,2,ESP,EU
Spain-2,Spain,Melanoma,2012,0,0,2,ESP,EU
Spain-2,Spain,Melanoma,2013,0,0,2,ESP,EU
Spain-2,Spain,Melanoma,2014,1659.5,2,2,ESP,EU
Spain-2,Spain,Melanoma,2015,1461.0,1,2,ESP,EU
Spain-2,Spain,Melanoma,2016,1419.0,1,2,ESP,EU
Spain-2,Spain,Melanoma,2017,0,0,2,ESP,EU
Spain-2,Spain,Melanoma,2018,1610.3333333333333,3,2,ESP,EU
Spain-2,Spain,Melanoma,2019,1613.5,2,2,ESP,EU
Spain-2,Spain,Prostate Cancer,2010,0,0,2,ESP,EU
Spain-2,Spain,Prostate Cancer,2011,0,0,2,ESP,EU
Spain-2,Spain,Prostate Cancer,2012,0,0,2,ESP,EU
Spain-2,Spain,Prostate Cancer,2013,1096.0,1,2,ESP,EU
Spain-2,Spain,Prostate Cancer,2014,1004.0,2,2,ESP,EU
Spain-2,Spain,Prostate Cancer,2015,0,0,2,ESP,EU
Spain-2,Spain,Prostate Cancer,2016,1133.0,2,2,ESP,EU
Spain-2,Spain,Prostate Cancer,2017,1310.0,1,2,ESP,EU
Spain-2,Spain,Prostate Cancer,2018,0,0,2,ESP,EU
Spain-2,Spain,Prostate Cancer,2019,1628.0,1,2,ESP,EU
Spain-3,Spain,Breast Cancer,2010,0,0,3,ESP,EU
Spain-3,Spain,Breast Cancer,2011,0,0,3,ESP,EU
Spain-3,Spain,Breast Cancer,2012,610.0,1,3,ESP,EU
Spain-3,Spain,Breast Cancer,2013,640.0,1,3,ESP,EU
Spain-3,Spain,Breast Cancer,2014,0,0,3,ESP,EU
Spain-3,Spain,Breast Cancer,2015,1489.0,1,3,ESP,EU
Spain-3,Spain,Breast Cancer,2016,1386.0,2,3,ESP,EU
Spain-3,Spain,Breast Cancer,2017,2059.5,2,3,ESP,EU
Spain-3,Spain,Breast Cancer,2018,2453.0,1,3,ESP,EU
Spain-3,Spain,Breast Cancer,2019,1231.0,2,3,ESP,EU
Spain-3,Spain,Lung Cancer,2010,0,0,3,ESP,EU
Spain-3,Spain,Lung Cancer,2011,0,0,3,ESP,EU
Spain-3,Spain,Lung Cancer,2012,0,0,3,ESP,EU
Spain-3,Spain,Lung Cancer,2013,1127.0,1,3,ESP,EU
Spain-3,Spain,Lung Cancer,2014,1219.0,1,3,ESP,EU
Spain-3,Spain,Lung Cancer,2015,1150.0,4,3,ESP,EU
Spain-3,Spain,Lung Cancer,2016,1923.75,4,3,ESP,EU
Spain-3,Spain,Lung Cancer,2017,1186.0,1,3,ESP,EU
Spain-3,Spain,Lung Cancer,2018,920.0,2,3,ESP,EU
Spain-3,Spain,Lung Cancer,2019,1960.0,3,3,ESP,EU
Spain-3,Spain,Melanoma,2010,0,0,3,ESP,EU
Spain-3,Spain,Melanoma,2011,0,0,3,ESP,EU
Spain-3,Spain,Melanoma,2012,0,0,3,ESP,EU
Spain-3,Spain,Melanoma,2013,0,0,3,ESP,EU
Spain-3,Spain,Melanoma,2014,0,0,3,ESP,EU
Spain-3,Spain,Melanoma,2015,0,0,3,ESP,EU
Spain-3,Spain,Melanoma,2016,914.0,1,3,ESP,EU
Spain-3,Spain,Melanoma,2017,0,0,3,ESP,EU
Spain-3,Spain,Melanoma,2018,0,0,3,ESP,EU
Spain-3,Spain,Melanoma,2019,2121.0,4,3,ESP,EU
Spain-3,Spain,Prostate Cancer,2010,0,0,3,ESP,EU
Spain-3,Spain,Prostate Cancer,2011,0,0,3,ESP,EU
Spain-3,Spain,Prostate Cancer,2012,0,0,3,ESP,EU
Spain-3,Spain,Prostate Cancer,2013,0,0,3,ESP,EU
Spain-3,Spain,Prostate Cancer,2014,1384.5,2,3,ESP,EU
Spain-3,Spain,Prostate Cancer,2015,1307.5,2,3,ESP,EU
Spain-3,Spain,Prostate Cancer,2016,1932.0,1,3,ESP,EU
